ED_num,AD_num,zohran25,cuomo25,lander25,total25,districtid,public_housing,selected_devs,cuomo_share,mamdani_share,lander_share,leader_name,category
ED   58,AD 85,0,0,0,0,85058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 23,8,32,1,49,23059,FALSE,FALSE,0.6530612244897959,0.16326530612244897,0.02040816326530612,Cuomo,Cuomo 60‑80%
ED   59,AD 24,59,162,27,271,24059,FALSE,FALSE,0.5977859778597786,0.2177121771217712,0.0996309963099631,Cuomo,Cuomo 40‑60%
ED   59,AD 26,79,94,18,210,26059,FALSE,FALSE,0.44761904761904764,0.3761904761904762,0.08571428571428572,Cuomo,Cuomo 40‑60%
ED   59,AD 27,0,0,0,0,27059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 28,78,71,13,178,28059,FALSE,FALSE,0.398876404494382,0.43820224719101125,0.07303370786516854,Mamdani,Mamdani 40‑60%
ED   59,AD 29,50,30,0,83,29059,FALSE,FALSE,0.3614457831325301,0.6024096385542169,0,Mamdani,Mamdani 60‑80%
ED   59,AD 30,0,0,0,0,30059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 31,0,0,0,0,31059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 32,29,156,3,261,32059,FALSE,FALSE,0.5977011494252874,0.1111111111111111,0.011494252873563218,Cuomo,Cuomo 40‑60%
ED   59,AD 33,30,71,0,111,33059,FALSE,FALSE,0.6396396396396397,0.2702702702702703,0,Cuomo,Cuomo 60‑80%
ED   59,AD 34,0,0,0,0,34059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 35,0,0,0,0,35059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 36,216,61,68,363,36059,FALSE,FALSE,0.16804407713498623,0.5950413223140496,0.18732782369146006,Mamdani,Mamdani 40‑60%
ED   59,AD 37,217,22,16,264,37059,FALSE,FALSE,0.08333333333333333,0.821969696969697,0.06060606060606061,Mamdani,Mamdani 80%+
ED   59,AD 41,13,32,2,51,41059,FALSE,FALSE,0.6274509803921569,0.2549019607843137,0.0392156862745098,Cuomo,Cuomo 60‑80%
ED   59,AD 42,0,0,0,0,42059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 43,340,104,28,513,43059,FALSE,FALSE,0.20272904483430798,0.6627680311890838,0.05458089668615984,Mamdani,Mamdani 60‑80%
ED   59,AD 44,267,77,62,426,44059,FALSE,FALSE,0.1807511737089202,0.6267605633802817,0.14553990610328638,Mamdani,Mamdani 60‑80%
ED   59,AD 46,5,67,3,76,46059,FALSE,FALSE,0.881578947368421,0.06578947368421052,0.039473684210526314,Cuomo,Cuomo 80%+
ED   59,AD 50,442,60,73,593,50059,FALSE,FALSE,0.10118043844856661,0.7453625632377741,0.12310286677908938,Mamdani,Mamdani 60‑80%
ED   59,AD 52,130,85,42,280,52059,FALSE,FALSE,0.30357142857142855,0.4642857142857143,0.15,Mamdani,Mamdani 40‑60%
ED   59,AD 53,146,48,18,226,53059,TRUE,FALSE,0.21238938053097345,0.6460176991150443,0.07964601769911504,Mamdani,Mamdani 60‑80%
ED   59,AD 54,0,0,0,0,54059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 55,71,111,2,205,55059,FALSE,FALSE,0.5414634146341464,0.3463414634146341,0.00975609756097561,Cuomo,Cuomo 40‑60%
ED   59,AD 56,236,37,25,323,56059,FALSE,FALSE,0.11455108359133127,0.7306501547987616,0.07739938080495357,Mamdani,Mamdani 60‑80%
ED   59,AD 57,312,63,66,470,57059,FALSE,FALSE,0.13404255319148936,0.6638297872340425,0.14042553191489363,Mamdani,Mamdani 60‑80%
ED   59,AD 58,70,125,4,245,58059,FALSE,FALSE,0.5102040816326531,0.2857142857142857,0.0163265306122449,Cuomo,Cuomo 40‑60%
ED   59,AD 59,11,52,3,74,59059,FALSE,FALSE,0.7027027027027027,0.14864864864864866,0.04054054054054054,Cuomo,Cuomo 60‑80%
ED   59,AD 60,9,28,1,44,60059,FALSE,FALSE,0.6363636363636364,0.20454545454545456,0.022727272727272728,Cuomo,Cuomo 60‑80%
ED   59,AD 62,23,40,16,86,62059,FALSE,FALSE,0.46511627906976744,0.26744186046511625,0.18604651162790697,Cuomo,Cuomo 40‑60%
ED   59,AD 63,39,104,10,163,63059,FALSE,FALSE,0.6380368098159509,0.2392638036809816,0.06134969325153374,Cuomo,Cuomo 60‑80%
ED   59,AD 64,0,0,0,0,64059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 65,266,57,63,403,65059,FALSE,FALSE,0.141439205955335,0.6600496277915633,0.15632754342431762,Mamdani,Mamdani 60‑80%
ED   59,AD 66,112,108,64,308,66059,FALSE,FALSE,0.35064935064935066,0.36363636363636365,0.2077922077922078,Mamdani,Mamdani 0‑40%
ED   59,AD 67,213,108,88,441,67059,FALSE,FALSE,0.24489795918367346,0.48299319727891155,0.19954648526077098,Mamdani,Mamdani 40‑60%
ED   59,AD 68,76,38,8,140,68059,TRUE,FALSE,0.2714285714285714,0.5428571428571428,0.05714285714285714,Mamdani,Mamdani 40‑60%
ED   59,AD 69,164,163,166,558,69059,FALSE,FALSE,0.2921146953405018,0.2939068100358423,0.2974910394265233,Lander,Lander 0‑40%
ED   59,AD 70,159,87,24,313,70059,FALSE,FALSE,0.2779552715654952,0.5079872204472844,0.07667731629392971,Mamdani,Mamdani 40‑60%
ED   59,AD 71,209,114,50,428,71059,FALSE,FALSE,0.26635514018691586,0.4883177570093458,0.11682242990654206,Mamdani,Mamdani 40‑60%
ED   59,AD 72,127,82,5,223,72059,FALSE,FALSE,0.36771300448430494,0.5695067264573991,0.02242152466367713,Mamdani,Mamdani 40‑60%
ED   59,AD 73,156,327,109,655,73059,FALSE,FALSE,0.49923664122137407,0.2381679389312977,0.166412213740458,Cuomo,Cuomo 40‑60%
ED   59,AD 74,91,95,47,253,74059,FALSE,FALSE,0.37549407114624506,0.35968379446640314,0.1857707509881423,Cuomo,Cuomo 0‑40%
ED   59,AD 75,250,135,77,500,75059,FALSE,FALSE,0.27,0.5,0.154,Mamdani,Mamdani 40‑60%
ED   59,AD 76,125,126,76,395,76059,FALSE,FALSE,0.3189873417721519,0.31645569620253167,0.19240506329113924,Cuomo,Cuomo 0‑40%
ED   59,AD 77,0,0,0,0,77059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 80,0,0,0,0,80059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 81,0,0,0,0,81059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 82,74,287,10,435,82059,FALSE,FALSE,0.6597701149425287,0.17011494252873563,0.022988505747126436,Cuomo,Cuomo 60‑80%
ED   59,AD 83,0,0,0,0,83059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 84,0,0,0,0,84059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   59,AD 85,0,0,0,0,85059,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 23,39,56,2,109,23060,FALSE,FALSE,0.5137614678899083,0.3577981651376147,0.01834862385321101,Cuomo,Cuomo 40‑60%
ED   60,AD 24,102,196,31,360,24060,FALSE,FALSE,0.5444444444444444,0.2833333333333333,0.08611111111111111,Cuomo,Cuomo 40‑60%
ED   60,AD 26,60,59,15,144,26060,FALSE,FALSE,0.4097222222222222,0.4166666666666667,0.10416666666666667,Mamdani,Mamdani 40‑60%
ED   60,AD 27,0,0,0,0,27060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 28,93,99,17,227,28060,FALSE,FALSE,0.43612334801762115,0.40969162995594716,0.07488986784140969,Cuomo,Cuomo 40‑60%
ED   60,AD 29,82,76,4,170,29060,FALSE,FALSE,0.4470588235294118,0.4823529411764706,0.023529411764705882,Mamdani,Mamdani 40‑60%
ED   60,AD 31,0,0,0,0,31060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 32,40,175,2,310,32060,FALSE,FALSE,0.5645161290322581,0.12903225806451613,0.0064516129032258064,Cuomo,Cuomo 40‑60%
ED   60,AD 33,54,124,2,216,33060,FALSE,FALSE,0.5740740740740741,0.25,0.009259259259259259,Cuomo,Cuomo 40‑60%
ED   60,AD 34,0,0,0,0,34060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 35,0,0,0,0,35060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 36,217,37,33,302,36060,FALSE,FALSE,0.12251655629139073,0.7185430463576159,0.10927152317880795,Mamdani,Mamdani 60‑80%
ED   60,AD 37,154,19,10,189,37060,FALSE,FALSE,0.10052910052910052,0.8148148148148148,0.05291005291005291,Mamdani,Mamdani 80%+
ED   60,AD 41,17,47,5,79,41060,FALSE,FALSE,0.5949367088607594,0.21518987341772153,0.06329113924050633,Cuomo,Cuomo 40‑60%
ED   60,AD 43,265,93,33,414,43060,FALSE,FALSE,0.2246376811594203,0.6400966183574879,0.07971014492753623,Mamdani,Mamdani 60‑80%
ED   60,AD 44,127,9,55,201,44060,FALSE,FALSE,0.04477611940298507,0.6318407960199005,0.2736318407960199,Mamdani,Mamdani 60‑80%
ED   60,AD 46,10,43,8,67,46060,FALSE,FALSE,0.6417910447761194,0.14925373134328357,0.11940298507462686,Cuomo,Cuomo 60‑80%
ED   60,AD 50,354,44,77,503,50060,FALSE,FALSE,0.0874751491053678,0.7037773359840954,0.15308151093439365,Mamdani,Mamdani 60‑80%
ED   60,AD 52,274,72,141,520,52060,FALSE,FALSE,0.13846153846153847,0.5269230769230769,0.27115384615384613,Mamdani,Mamdani 40‑60%
ED   60,AD 53,600,69,96,789,53060,FALSE,FALSE,0.08745247148288973,0.7604562737642585,0.12167300380228137,Mamdani,Mamdani 60‑80%
ED   60,AD 54,15,14,0,32,54060,FALSE,FALSE,0.4375,0.46875,0,Mamdani,Mamdani 40‑60%
ED   60,AD 55,91,84,4,196,55060,FALSE,FALSE,0.42857142857142855,0.4642857142857143,0.02040816326530612,Mamdani,Mamdani 40‑60%
ED   60,AD 56,138,48,6,205,56060,FALSE,FALSE,0.23414634146341465,0.6731707317073171,0.02926829268292683,Mamdani,Mamdani 60‑80%
ED   60,AD 57,446,129,70,704,57060,FALSE,FALSE,0.18323863636363635,0.6335227272727273,0.09943181818181818,Mamdani,Mamdani 60‑80%
ED   60,AD 58,76,179,4,295,58060,FALSE,FALSE,0.6067796610169491,0.2576271186440678,0.013559322033898305,Cuomo,Cuomo 60‑80%
ED   60,AD 59,24,37,4,77,59060,FALSE,FALSE,0.4805194805194805,0.3116883116883117,0.05194805194805195,Cuomo,Cuomo 40‑60%
ED   60,AD 60,7,4,2,14,60060,FALSE,FALSE,0.2857142857142857,0.5,0.14285714285714285,Mamdani,Mamdani 40‑60%
ED   60,AD 61,141,75,53,296,61060,FALSE,FALSE,0.2533783783783784,0.47635135135135137,0.17905405405405406,Mamdani,Mamdani 40‑60%
ED   60,AD 62,32,60,6,109,62060,FALSE,FALSE,0.5504587155963303,0.29357798165137616,0.05504587155963303,Cuomo,Cuomo 40‑60%
ED   60,AD 63,22,194,5,231,63060,FALSE,FALSE,0.8398268398268398,0.09523809523809523,0.021645021645021644,Cuomo,Cuomo 80%+
ED   60,AD 64,0,0,0,0,64060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 65,313,69,36,450,65060,FALSE,FALSE,0.15333333333333332,0.6955555555555556,0.08,Mamdani,Mamdani 60‑80%
ED   60,AD 66,107,93,83,316,66060,FALSE,FALSE,0.29430379746835444,0.33860759493670883,0.2626582278481013,Mamdani,Mamdani 0‑40%
ED   60,AD 67,230,167,91,536,67060,FALSE,FALSE,0.31156716417910446,0.4291044776119403,0.16977611940298507,Mamdani,Mamdani 40‑60%
ED   60,AD 68,121,64,6,209,68060,FALSE,FALSE,0.3062200956937799,0.5789473684210527,0.028708133971291867,Mamdani,Mamdani 40‑60%
ED   60,AD 69,137,225,128,560,69060,FALSE,FALSE,0.4017857142857143,0.24464285714285713,0.22857142857142856,Cuomo,Cuomo 40‑60%
ED   60,AD 70,260,116,77,504,70060,FALSE,FALSE,0.23015873015873015,0.5158730158730159,0.1527777777777778,Mamdani,Mamdani 40‑60%
ED   60,AD 71,94,121,1,242,71060,FALSE,FALSE,0.5,0.3884297520661157,0.004132231404958678,Cuomo,Cuomo 40‑60%
ED   60,AD 72,100,68,6,189,72060,FALSE,FALSE,0.35978835978835977,0.5291005291005291,0.031746031746031744,Mamdani,Mamdani 40‑60%
ED   60,AD 73,89,61,27,203,73060,FALSE,FALSE,0.30049261083743845,0.43842364532019706,0.1330049261083744,Mamdani,Mamdani 40‑60%
ED   60,AD 74,81,61,65,223,74060,FALSE,FALSE,0.273542600896861,0.3632286995515695,0.2914798206278027,Mamdani,Mamdani 0‑40%
ED   60,AD 75,128,121,78,344,75060,FALSE,FALSE,0.35174418604651164,0.37209302325581395,0.22674418604651161,Mamdani,Mamdani 0‑40%
ED   60,AD 76,147,64,51,297,76060,FALSE,FALSE,0.21548821548821548,0.494949494949495,0.1717171717171717,Mamdani,Mamdani 40‑60%
ED   60,AD 80,0,0,0,0,80060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 81,0,0,0,0,81060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   60,AD 82,88,261,4,396,82060,FALSE,FALSE,0.6590909090909091,0.2222222222222222,0.010101010101010102,Cuomo,Cuomo 60‑80%
ED   60,AD 85,0,0,0,0,85060,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 23,0,0,0,0,23061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 24,98,135,13,289,24061,FALSE,FALSE,0.4671280276816609,0.3391003460207612,0.04498269896193772,Cuomo,Cuomo 40‑60%
ED   61,AD 26,107,60,8,190,26061,FALSE,FALSE,0.3157894736842105,0.5631578947368421,0.042105263157894736,Mamdani,Mamdani 40‑60%
ED   61,AD 27,0,0,0,0,27061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 28,33,71,6,120,28061,FALSE,FALSE,0.5916666666666667,0.275,0.05,Cuomo,Cuomo 40‑60%
ED   61,AD 29,4,5,0,13,29061,FALSE,FALSE,0.38461538461538464,0.3076923076923077,0,Cuomo,Cuomo 0‑40%
ED   61,AD 31,0,0,0,0,31061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 32,32,169,4,293,32061,FALSE,FALSE,0.5767918088737202,0.10921501706484642,0.013651877133105802,Cuomo,Cuomo 40‑60%
ED   61,AD 33,57,129,4,229,33061,FALSE,FALSE,0.5633187772925764,0.24890829694323144,0.017467248908296942,Cuomo,Cuomo 40‑60%
ED   61,AD 35,0,0,0,0,35061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 36,265,35,31,348,36061,FALSE,FALSE,0.10057471264367816,0.7614942528735632,0.08908045977011494,Mamdani,Mamdani 60‑80%
ED   61,AD 37,274,23,6,307,37061,FALSE,FALSE,0.0749185667752443,0.8925081433224755,0.019543973941368076,Mamdani,Mamdani 80%+
ED   61,AD 41,37,72,14,143,41061,FALSE,FALSE,0.5034965034965035,0.25874125874125875,0.0979020979020979,Cuomo,Cuomo 40‑60%
ED   61,AD 43,212,102,41,395,43061,FALSE,FALSE,0.2582278481012658,0.5367088607594936,0.10379746835443038,Mamdani,Mamdani 40‑60%
ED   61,AD 44,279,47,101,449,44061,FALSE,FALSE,0.10467706013363029,0.621380846325167,0.22494432071269488,Mamdani,Mamdani 60‑80%
ED   61,AD 46,46,111,21,200,46061,FALSE,FALSE,0.555,0.23,0.105,Cuomo,Cuomo 40‑60%
ED   61,AD 50,449,63,114,645,50061,FALSE,FALSE,0.09767441860465116,0.6961240310077519,0.17674418604651163,Mamdani,Mamdani 60‑80%
ED   61,AD 52,287,120,175,637,52061,FALSE,FALSE,0.18838304552590268,0.45054945054945056,0.27472527472527475,Mamdani,Mamdani 40‑60%
ED   61,AD 53,447,50,98,619,53061,FALSE,FALSE,0.08077544426494346,0.7221324717285945,0.1583198707592892,Mamdani,Mamdani 60‑80%
ED   61,AD 54,37,38,0,84,54061,FALSE,FALSE,0.4523809523809524,0.44047619047619047,0,Cuomo,Cuomo 40‑60%
ED   61,AD 55,73,79,6,182,55061,FALSE,FALSE,0.4340659340659341,0.4010989010989011,0.03296703296703297,Cuomo,Cuomo 40‑60%
ED   61,AD 56,140,37,7,201,56061,FALSE,FALSE,0.18407960199004975,0.6965174129353234,0.03482587064676617,Mamdani,Mamdani 60‑80%
ED   61,AD 57,338,118,49,568,57061,FALSE,FALSE,0.20774647887323944,0.5950704225352113,0.08626760563380281,Mamdani,Mamdani 40‑60%
ED   61,AD 58,50,119,2,195,58061,FALSE,FALSE,0.6102564102564103,0.2564102564102564,0.010256410256410256,Cuomo,Cuomo 60‑80%
ED   61,AD 59,1,5,0,8,59061,FALSE,FALSE,0.625,0.125,0,Cuomo,Cuomo 60‑80%
ED   61,AD 60,0,0,0,0,60061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 61,148,175,70,440,61061,FALSE,FALSE,0.3977272727272727,0.33636363636363636,0.1590909090909091,Cuomo,Cuomo 0‑40%
ED   61,AD 62,38,46,5,96,62061,FALSE,FALSE,0.4791666666666667,0.3958333333333333,0.052083333333333336,Cuomo,Cuomo 40‑60%
ED   61,AD 63,35,64,4,110,63061,FALSE,FALSE,0.5818181818181818,0.3181818181818182,0.03636363636363636,Cuomo,Cuomo 40‑60%
ED   61,AD 64,0,0,0,0,64061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 65,102,66,16,202,65061,TRUE,FALSE,0.32673267326732675,0.504950495049505,0.07920792079207921,Mamdani,Mamdani 40‑60%
ED   61,AD 66,131,93,71,331,66061,FALSE,FALSE,0.2809667673716012,0.3957703927492447,0.21450151057401812,Mamdani,Mamdani 0‑40%
ED   61,AD 67,124,106,34,291,67061,FALSE,FALSE,0.3642611683848797,0.4261168384879725,0.11683848797250859,Mamdani,Mamdani 40‑60%
ED   61,AD 68,36,58,0,105,68061,TRUE,FALSE,0.5523809523809524,0.34285714285714286,0,Cuomo,Cuomo 40‑60%
ED   61,AD 69,116,131,99,395,69061,FALSE,FALSE,0.33164556962025316,0.2936708860759494,0.25063291139240507,Cuomo,Cuomo 0‑40%
ED   61,AD 70,173,92,53,376,70061,FALSE,FALSE,0.24468085106382978,0.4601063829787234,0.14095744680851063,Mamdani,Mamdani 40‑60%
ED   61,AD 71,116,268,13,509,71061,FALSE,FALSE,0.5265225933202358,0.22789783889980353,0.025540275049115914,Cuomo,Cuomo 40‑60%
ED   61,AD 72,83,67,14,173,72061,FALSE,FALSE,0.3872832369942196,0.4797687861271676,0.08092485549132948,Mamdani,Mamdani 40‑60%
ED   61,AD 73,133,80,52,282,73061,FALSE,FALSE,0.28368794326241137,0.4716312056737589,0.18439716312056736,Mamdani,Mamdani 40‑60%
ED   61,AD 74,48,79,46,191,74061,FALSE,FALSE,0.41361256544502617,0.2513089005235602,0.24083769633507854,Cuomo,Cuomo 40‑60%
ED   61,AD 75,30,65,2,115,75061,TRUE,FALSE,0.5652173913043478,0.2608695652173913,0.017391304347826087,Cuomo,Cuomo 40‑60%
ED   61,AD 76,118,73,20,237,76061,FALSE,FALSE,0.3080168776371308,0.4978902953586498,0.08438818565400844,Mamdani,Mamdani 40‑60%
ED   61,AD 80,0,0,0,0,80061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 81,0,0,0,0,81061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   61,AD 82,82,283,5,432,82061,FALSE,FALSE,0.6550925925925926,0.18981481481481483,0.011574074074074073,Cuomo,Cuomo 60‑80%
ED   61,AD 85,0,0,0,0,85061,FALSE,FALSE,NA,NA,NA,NA,NA
ED   62,AD 23,131,71,4,212,23062,FALSE,FALSE,0.33490566037735847,0.6179245283018868,0.018867924528301886,Mamdani,Mamdani 60‑80%
ED   62,AD 24,60,213,23,331,24062,FALSE,FALSE,0.6435045317220544,0.18126888217522658,0.06948640483383686,Cuomo,Cuomo 60‑80%
ED   62,AD 26,0,0,0,0,26062,FALSE,FALSE,NA,NA,NA,NA,NA
ED   62,AD 27,0,0,0,0,27062,FALSE,FALSE,NA,NA,NA,NA,NA
ED   62,AD 28,120,160,35,367,28062,FALSE,FALSE,0.4359673024523161,0.32697547683923706,0.09536784741144415,Cuomo,Cuomo 40‑60%
ED   62,AD 29,0,0,0,1,29062,FALSE,FALSE,0,0,0,Tie,Tie
ED   62,AD 31,0,0,0,0,31062,FALSE,FALSE,NA,NA,NA,NA,NA
ED   62,AD 32,42,107,1,192,32062,FALSE,FALSE,0.5572916666666666,0.21875,0.005208333333333333,Cuomo,Cuomo 40‑60%
ED   62,AD 33,45,49,1,110,33062,FALSE,FALSE,0.44545454545454544,0.4090909090909091,0.00909090909090909,Cuomo,Cuomo 40‑60%
ED   62,AD 35,0,0,0,0,35062,FALSE,FALSE,NA,NA,NA,NA,NA
ED   62,AD 36,370,50,34,473,36062,FALSE,FALSE,0.10570824524312897,0.7822410147991543,0.07188160676532769,Mamdani,Mamdani 60‑80%
ED   62,AD 37,126,15,8,153,37062,FALSE,FALSE,0.09803921568627451,0.8235294117647058,0.05228758169934641,Mamdani,Mamdani 80%+
ED   62,AD 41,12,89,2,111,41062,FALSE,FALSE,0.8018018018018018,0.10810810810810811,0.018018018018018018,Cuomo,Cuomo 80%+
ED   62,AD 43,121,99,11,255,43062,FALSE,FALSE,0.38823529411764707,0.4745098039215686,0.043137254901960784,Mamdani,Mamdani 40‑60%
ED   62,AD 44,281,105,138,556,44062,FALSE,FALSE,0.18884892086330934,0.5053956834532374,0.24820143884892087,Mamdani,Mamdani 40‑60%
ED   62,AD 46,13,45,6,79,46062,FALSE,FALSE,0.569620253164557,0.16455696202531644,0.0759493670886076,Cuomo,Cuomo 40‑60%
ED   62,AD 50,371,37,65,485,50062,FALSE,FALSE,0.07628865979381444,0.7649484536082474,0.13402061855670103,Mamdani,Mamdani 60‑80%
ED   62,AD 52,263,44,93,425,52062,FALSE,FALSE,0.10352941176470588,0.6188235294117647,0.2188235294117647,Mamdani,Mamdani 60‑80%
ED   62,AD 53,102,113,12,247,53062,FALSE,FALSE,0.4574898785425101,0.41295546558704455,0.048582995951417005,Cuomo,Cuomo 40‑60%
ED   62,AD 54,10,21,0,33,54062,FALSE,FALSE,0.6363636363636364,0.30303030303030304,0,Cuomo,Cuomo 60‑80%
ED   62,AD 55,64,59,3,140,55062,FALSE,FALSE,0.42142857142857143,0.45714285714285713,0.02142857142857143,Mamdani,Mamdani 40‑60%
ED   62,AD 56,142,121,5,302,56062,TRUE,FALSE,0.40066225165562913,0.47019867549668876,0.016556291390728478,Mamdani,Mamdani 40‑60%
ED   62,AD 57,259,86,28,396,57062,FALSE,FALSE,0.21717171717171718,0.6540404040404041,0.0707070707070707,Mamdani,Mamdani 60‑80%
ED   62,AD 58,63,178,2,278,58062,FALSE,FALSE,0.6402877697841727,0.22661870503597123,0.007194244604316547,Cuomo,Cuomo 60‑80%
ED   62,AD 59,1,0,0,1,59062,FALSE,FALSE,0,1,0,Mamdani,Mamdani 80%+
ED   62,AD 60,50,116,2,200,60062,FALSE,FALSE,0.58,0.25,0.01,Cuomo,Cuomo 40‑60%
ED   62,AD 61,106,141,64,342,61062,FALSE,FALSE,0.41228070175438597,0.30994152046783624,0.1871345029239766,Cuomo,Cuomo 40‑60%
ED   62,AD 62,19,31,2,54,62062,FALSE,FALSE,0.5740740740740741,0.35185185185185186,0.037037037037037035,Cuomo,Cuomo 40‑60%
ED   62,AD 63,32,55,4,95,63062,FALSE,FALSE,0.5789473684210527,0.3368421052631579,0.042105263157894736,Cuomo,Cuomo 40‑60%
ED   62,AD 65,99,105,13,242,65062,FALSE,FALSE,0.43388429752066116,0.4090909090909091,0.05371900826446281,Cuomo,Cuomo 40‑60%
ED   62,AD 66,2,10,7,21,66062,FALSE,FALSE,0.47619047619047616,0.09523809523809523,0.3333333333333333,Cuomo,Cuomo 40‑60%
ED   62,AD 67,282,112,56,501,67062,FALSE,FALSE,0.22355289421157684,0.562874251497006,0.11177644710578842,Mamdani,Mamdani 40‑60%
ED   62,AD 68,271,92,63,462,68062,FALSE,FALSE,0.19913419913419914,0.5865800865800865,0.13636363636363635,Mamdani,Mamdani 40‑60%
ED   62,AD 69,82,128,104,356,69062,FALSE,FALSE,0.3595505617977528,0.2303370786516854,0.29213483146067415,Cuomo,Cuomo 0‑40%
ED   62,AD 70,226,144,58,482,70062,FALSE,FALSE,0.2987551867219917,0.46887966804979253,0.12033195020746888,Mamdani,Mamdani 40‑60%
ED   62,AD 71,77,156,3,312,71062,FALSE,FALSE,0.5,0.2467948717948718,0.009615384615384616,Cuomo,Cuomo 40‑60%
ED   62,AD 72,81,72,3,165,72062,FALSE,FALSE,0.43636363636363634,0.4909090909090909,0.01818181818181818,Mamdani,Mamdani 40‑60%
ED   62,AD 73,236,204,106,601,73062,FALSE,FALSE,0.33943427620632277,0.39267886855241263,0.17637271214642264,Mamdani,Mamdani 0‑40%
ED   62,AD 74,44,41,8,98,74062,FALSE,FALSE,0.41836734693877553,0.4489795918367347,0.08163265306122448,Mamdani,Mamdani 40‑60%
ED   62,AD 75,160,134,59,402,75062,FALSE,FALSE,0.3333333333333333,0.39800995024875624,0.14676616915422885,Mamdani,Mamdani 0‑40%
ED   62,AD 76,179,127,52,398,76062,FALSE,FALSE,0.31909547738693467,0.44974874371859297,0.1306532663316583,Mamdani,Mamdani 40‑60%
ED   62,AD 81,0,0,0,0,81062,FALSE,FALSE,NA,NA,NA,NA,NA
ED   62,AD 82,67,201,5,327,82062,FALSE,FALSE,0.6146788990825688,0.20489296636085627,0.01529051987767584,Cuomo,Cuomo 60‑80%
ED   62,AD 85,0,0,0,0,85062,FALSE,FALSE,NA,NA,NA,NA,NA
ED   63,AD 23,61,42,0,105,23063,FALSE,FALSE,0.4,0.580952380952381,0,Mamdani,Mamdani 40‑60%
ED   63,AD 24,34,83,20,144,24063,FALSE,FALSE,0.5763888888888888,0.2361111111111111,0.1388888888888889,Cuomo,Cuomo 40‑60%
ED   63,AD 26,0,0,0,0,26063,FALSE,FALSE,NA,NA,NA,NA,NA
ED   63,AD 27,0,0,0,0,27063,FALSE,FALSE,NA,NA,NA,NA,NA
ED   63,AD 28,1,6,0,8,28063,FALSE,FALSE,0.75,0.125,0,Cuomo,Cuomo 60‑80%
ED   63,AD 29,106,38,1,152,29063,FALSE,FALSE,0.25,0.6973684210526315,0.006578947368421052,Mamdani,Mamdani 60‑80%
ED   63,AD 31,0,0,0,0,31063,FALSE,FALSE,NA,NA,NA,NA,NA
ED   63,AD 32,36,118,2,178,32063,FALSE,FALSE,0.6629213483146067,0.20224719101123595,0.011235955056179775,Cuomo,Cuomo 60‑80%
ED   63,AD 33,58,52,1,128,33063,FALSE,FALSE,0.40625,0.453125,0.0078125,Mamdani,Mamdani 40‑60%
ED   63,AD 35,0,0,0,0,35063,FALSE,FALSE,NA,NA,NA,NA,NA
ED   63,AD 36,428,55,79,586,36063,FALSE,FALSE,0.09385665529010238,0.7303754266211604,0.1348122866894198,Mamdani,Mamdani 60‑80%
ED   63,AD 37,311,48,15,382,37063,FALSE,FALSE,0.1256544502617801,0.8141361256544503,0.03926701570680628,Mamdani,Mamdani 80%+
ED   63,AD 41,44,52,11,117,41063,FALSE,FALSE,0.4444444444444444,0.37606837606837606,0.09401709401709402,Cuomo,Cuomo 40‑60%
ED   63,AD 43,149,138,16,328,43063,FALSE,FALSE,0.42073170731707316,0.45426829268292684,0.04878048780487805,Mamdani,Mamdani 40‑60%
